"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1952-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","11.1","0","7.2",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","","","2","","-1.7",",0,08,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,24,","29.4",",0,30,+","2172.9","0","","","","","138.5",",0","","","","","","","","","","","","","","","","","","","","","48.5",",,,0","0",",,,0","13.96",",0","21.83",",,,0","6.09",",,,0","",""
"USC00155097","1952-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","79.1","0","68.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","6","","3.3",",0,14,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,10,","33.3",",0,05,","2204.1","0","","","","","31.2",",0","","","","","","","","","","","","","","","","","","","","","53.3",",,,0","0",",,,0","19.52",",0","27.11",",,,0","11.93",",,,0","",""
"USC00155097","1952-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","330.7","0","251.6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","11","","9.4",",0,02,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,04,","40.6",",0,28,","2204.1","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","35.3",",,,0","0",",,,0","26.72",",0","35.00",",,,0","18.44",",,,0","",""
"USC00155097","1952-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","602.4","0","271.7",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","10","","10.6",",0,10,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,30,","42.2",",0,27,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","70.3",",,,0","0",",,,0","27.10",",0","35.79",",,,0","18.41",",,,0","",""
"USC00155097","1952-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","815.9","0","213.5",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","1","","14","","8.9",",0,24,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,19,","37.2",",0,03,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","100.9",",,,0","0",",,,0","25.22",",0","32.89",",,,0","17.55",",,,0","",""
"USC00155097","1952-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","895.3","0","79.4",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","4","","3.3",",0,24,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,18,+","36.1",",0,11,","16.9","0","","","","","16.9",",0","","","","","","","","","","","","","","","","","","","","","77.6",",,,0","0",",,,0","20.42",",0","29.50",",,,0","11.33",",,,0","",""
"USC00155097","1952-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","900.6","0","5.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","19",",0","0",",0","2","","2","","-6.7",",0,22,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,10,","31.1",",0,01,","230.7","0","","","","","213.8",",0","","","","","","","","","","","","","","","","","","","","","42.4",",,,0","0",",,,0","11.61",",0","20.74",",,,0","2.47",",,,0","",""
"USC00155097","1952-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","900.6","0","0.0",",0","11",",0","6",",0","1",",0","2",",0","1",",0","0",",0","12",",0","1",",0","7",",0","0",",0","1","","2","","-11.1",",0,28,","25",",,0,30,+","25",",,0,29,","29.2",",,0,19,","25.6",",0,05,","518.1","0","","","","","287.4",",0","","","","","","","","","","","","","","","","","","","","","76.1",",,,0","25",",,,0","8.75",",0","14.84",",,,0","2.67",",,,0","",""
"USC00155097","1952-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","900.6","0","0.0",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","15",",0","1",",0","1",",0","0",",0","","","1","","-12.2",",0,28,","0",",T,0,14,+","5",",,0,13,","31.2",",,0,05,","22.2",",0,09,","943.3","0","","","","","425.2",",0","","","","","","","","","","","","","","","","","","","","","90.2",",,,0","8",",,,0","4.62",",0","9.20",",,,0","0.04",",,,0","",""
"USC00155097","1953-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","16",",0","12",",0","1",",0","1",",0","1",",0","0",",0","15",",0","1",",0","0",",0","0",",0","","","2","","-8.3",",0,12,","25",",,0,03,","25",",,0,04,","26.4",",,0,17,","20.0",",0,15,","1318.3","0","","","","","375.0",",0","","","","","","","","","","","","","","","","","","","","","106.7",",,,0","38",",,,0","6.24",",0","11.53",",,,0","0.95",",,,0","",""
"USC00155097","1953-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","1","","-8.3",",0,18,+","0",",,0,28,+","0",",T,0,24,+","26.4",",,0,21,","18.9",",0,11,","1662.9","0","","","","","344.6",",0","","","","","","","","","","","","","","","","","","","","","69.6",",,,0","0",",T,,0","6.03",",0","13.00",",,,0","-0.95",",,,0","",""
"USC00155097","1953-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","1,0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","11",",0","0","1,0","6","1,0","0","1,0","","","4","","-6.1",",0,09,","0",",,0,31,+","0",",T,0,26,+","33.8",",,0,03,","24.4","1,0,22,","1898.9","0","","","","","236.0","1,0","","","","","","","","","","","","","","","","","","","","","185.8",",,,0","0",",T,,0","10.40","1,0","17.45","1,,,0","3.35",",,,0","",""
"USC00155097","1953-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","14.0","0","14.0",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","","","10","","-2.8",",0,19,+","0",",,0,30,+","0",",T,0,20,+","33.3",",,0,18,","27.8",",0,09,","2083.1","0","","","","","184.2",",0","","","","","","","","","","","","","","","","","","","","","120.3",",,,0","0",",T,,0","12.66",",0","19.37",",,,0","5.94",",,,0","",""
"USC00155097","1953-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","101.8","0","87.8",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","1","","9","","6.1",",0,09,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,16,","32.8",",0,31,+","2097.9","0","","","","","14.8",",0","","","","","","","","","","","","","","","","","","","","","143.0",",,,0","0",",,,0","20.69",",0","27.04",",,,0","14.34",",,,0","",""
"USC00155097","1953-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","298.7","0","196.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","8","","7.8",",0,03,","0",",,0,30,+","0",",,0,30,+","52.1",",,0,16,","36.1",",0,25,+","2098.7","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","133.5",",,,0","0",",,,0","24.87",",0","32.29",",,,0","17.44",",,,0","",""
"USC00155097","1953-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","505.9","0","207.2",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","12","","8.3",",0,11,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,17,","36.7",",0,30,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","42.1",",,,0","0",",,,0","25.02",",0","32.49",",,,0","17.54",",,,0","",""
"USC00155097","1953-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","690.1","0","184.2",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","6","","8.3",",0,20,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,22,","37.8",",0,31,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","52.7",",,,0","0",",,,0","24.28",",0","33.24",",,,0","15.31",",,,0","",""
"USC00155097","1953-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","795.3","0","105.2",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","1","","1","","3.3",",0,23,+","0",",,0,30,+","0",",,0,30,+","15.2",",,0,19,","40.0",",0,01,","10.4","0","","","","","10.4",",0","","","","","","","","","","","","","","","","","","","","","17.2",",,,0","0",",,,0","21.49",",0","31.91",",,,0","11.08",",,,0","",""
"USC00155097","1953-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","819.4","0","24.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","2",",0","","","2","","-2.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,27,","34.4",",0,02,","99.7","0","","","","","89.3",",0","","","","","","","","","","","","","","","","","","","","","31.0",",,,0","0",",,,0","16.23",",0","26.47",",,,0","5.99",",,,0","",""
"USC00155097","1953-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","819.4","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","18",",0","0",",0","10",",0","0",",0","","","1","","-8.9",",0,07,","0",",,0,30,+","0",",T,0,28,","55.9",",,0,22,","25.0",",0,03,","417.1","0","","","","","317.4",",0","","","","","","","","","","","","","","","","","","","","","64.3",",,,0","0",",T,,0","7.75",",0","15.97",",,,0","-0.47",",,,0","",""
"USC00155097","1953-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","819.4","0","0.0",",0","7",",0","6",",0","0",",0","4","3,0","1",",0","1",",0","20",",0","1",",0","0",",0","0",",0","1","","4","","-18.9",",0,18,","102","3,,0,14,","102",",,0,14,","17.0",",,0,06,","18.3",",0,05,","884.1","0","","","","","467.0",",0","","","","","","","","","","","","","","","","","","","","","79.2",",,,0","102",",,,0","3.27",",0","9.15",",,,0","-2.61",",,,0","",""
"USC00155097","1954-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","11","2,0","9","2,0","2","2,0","5",",0","1",",0","1",",0","21",",0","2",",0","0",",0","0",",0","5","","2","","-20.6",",0,13,","127",",,0,10,","127",",,0,10,","53.8","2,,0,20,","16.1",",0,20,+","1354.0","0","","","","","469.9",",0","","","","","","","","","","","","","","","","","","","","","190.6",",a,,0","127",",,,0","3.17",",0","8.74",",,,0","-2.39",",,,0","",""
"USC00155097","1954-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.6","0","0.6","1,0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0","1,0","4","1,0","0","1,0","","","1","","-10.6",",0,12,","0",",,0,28,+","8",",,0,28,","32.8",",,0,28,","22.2","1,0,28,+","1624.2","0","","","","","270.2","1,0","","","","","","","","","","","","","","","","","","","","","80.3",",,,0","8",",,,0","8.28","1,0","15.90","1,,,0","0.66",",,,0","",""
"USC00155097","1954-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.6","0","0.0","1,0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0","1,0","5","1,0","0","1,0","","","3","","-8.3",",0,16,+","0",",T,0,03,","0",",T,0,14,+","19.8",",,0,19,","22.8","1,0,12,","1946.6","0","","","","","322.4","1,0","","","","","","","","","","","","","","","","","","","","","47.1",",,,0","0",",T,,0","7.70","1,0","14.61","1,,,0","0.80",",,,0","",""
"USC00155097","1954-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","43.2","0","42.6",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","","","10","","-4.4",",0,01,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,16,","29.4",",0,27,+","2018.9","0","","","","","72.3",",0","","","","","","","","","","","","","","","","","","","","","112.1",",,,0","0",",,,0","17.35",",0","24.50",",,,0","10.19",",,,0","",""
"USC00155097","1954-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","79.2","0","36.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","1",",0","","","1","","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,07,","32.2",",0,31,","2135.3","0","","","","","116.4",",0","","","","","","","","","","","","","","","","","","","","","74.2",",,,0","0",",,,0","15.74",",0","23.37",",,,0","8.11",",,,0","",""
"USC00155097","1954-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","234.6","0","155.4","1,0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","16","1,0","","","7","","10.0",",0,29,+","0",",,0,30,+","0",",,0,30,+","46.2",",,0,03,","36.7","1,0,26,","2138.6","0","","","","","3.3","1,0","","","","","","","","","","","","","","","","","","","","","99.7",",,,0","0",",,,0","23.62","1,0","31.26","1,,,0","15.98",",,,0","",""
"USC00155097","1954-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","477.6","0","243.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","5","","11.7",",0,17,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,22,","38.9",",0,14,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","54.4",",,,0","0",",,,0","26.17",",0","34.35",",,,0","17.99",",,,0","",""
"USC00155097","1954-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","695.7","0","218.1","1,0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","21","1,0","","","14","","12.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","22.9",",,0,12,","37.8","1,0,27,","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","92.6",",,,0","0",",,,0","25.63","1,0","32.97","1,,,0","18.29",",,,0","",""
"USC00155097","1954-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","844.9","0","149.2",",0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","3","","4.4",",0,23,+","0",",,0,30,+","0",",,0,30,+","59.9",",,0,21,","41.1",",0,05,","10.5","0","","","","","10.5",",0","","","","","","","","","","","","","","","","","","","","","114.1",",,,0","0",",,,0","22.96",",0","32.14",",,,0","13.77",",,,0","",""
"USC00155097","1954-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","903.5","0","58.6","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0","1,0","18","1,0","2","1,0","","","3","","-4.4",",0,31,","0",",,0,31,+","0",",T,0,31,","38.9",",,0,15,","32.8","1,0,05,","152.3","0","","","","","141.8","1,0","","","","","","","","","","","","","","","","","","","","","73.0",",,,0","0",",T,,0","15.51","1,0","22.04","1,,,0","8.99",",,,0","",""
"USC00155097","1954-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","903.5","0","0.0",",0","8",",0","7",",0","0",",0","","","","","0",",0","15",",0","0",",0","7",",0","0",",0","1","","2","","-7.8",",0,03,","","","","","10.4",",,0,27,+","23.9",",0,17,","474.1","0","","","","","321.8",",0","","","","","","","","","","","","","","","","","","","","","49.9",",,,0","","","7.61",",0","13.95",",,,0","1.26",",,,0","",""
"USC00155097","1954-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","903.5","0","0.0",",0","12",",0","10",",0","2",",0","2",",0","1",",0","0",",0","21",",0","2",",0","0",",0","0",",0","","","2","","-8.3",",0,07,","25",",,0,20,+","25",",,0,19,","34.3",",,0,28,","17.8",",0,29,","948.9","0","","","","","474.8",",0","","","","","","","","","","","","","","","","","","","","","128.9",",,,0","38",",,,0","3.02",",0","8.00",",,,0","-1.97",",,,0","",""
"USC00155097","1955-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","1,0","11",",0","6",",0","0",",0","1",",0","2",",0","1","1,0","24","1,0","3",",0","0",",0","0",",0","","","","","-18.9","1,0,29,","25",",,0,19,","25",",,0,19,+","15.2",",,0,21,","19.4",",0,05,","1454.2","0","","","","","505.3",",0","","","","","","","","","","","","","","","","","","","","","39.5",",,,0","61",",,,0","1.57","1,0","7.15",",,,0","-4.00","1,,,0","",""
"USC00155097","1955-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","13",",0","12",",0","5",",0","3",",0","1",",0","2",",0","18",",0","1",",0","2",",0","0",",0","","","2","","-20.6",",0,13,","127",",,0,11,","114",",,0,11,","42.2",",,0,27,","22.8",",0,28,+","1844.2","0","","","","","390.0",",0","","","","","","","","","","","","","","","","","","","","","249.5",",,,0","114",",,,0","4.41",",0","10.46",",,,0","-1.65",",,,0","",""
"USC00155097","1955-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","6.4","0","6.4",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","0",",0","","","5","","-11.1",",0,26,","0",",,0,31,+","0",",T,0,27,+","54.4",",,0,21,","25.6",",0,11,+","2107.2","0","","","","","263.0",",0","","","","","","","","","","","","","","","","","","","","","196.5",",,,0","0",",T,,0","10.06",",0","16.78",",,,0","3.33",",,,0","",""
"USC00155097","1955-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","23.6","0","17.2",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","","","4","","-1.1",",0,08,","0",",,0,30,+","0",",T,0,24,","17.5",",,0,11,","30.6",",0,18,+","2181.0","0","","","","","73.8",",0","","","","","","","","","","","","","","","","","","","","","69.3",",,,0","0",",T,,0","16.45",",0","24.41",",,,0","8.48",",,,0","",""
"USC00155097","1955-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","89.2","0","65.6",",0","16",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","11","","3.3",",0,09,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,13,","31.7",",0,26,","2197.6","0","","","","","16.6",",0","","","","","","","","","","","","","","","","","","","","","113.8",",,,0","0",",,,0","19.91",",0","27.05",",,,0","12.78",",,,0","",""
"USC00155097","1955-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","146.9","0","57.7",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","7","","5.6",",0,01,","0",",,0,30,+","0",",T,0,07,","45.0",",,0,07,","32.2",",0,21,","2218.9","0","","","","","21.3",",0","","","","","","","","","","","","","","","","","","","","","152.8",",,,0","0",",T,,0","19.55",",0","26.51",",,,0","12.58",",,,0","",""
"USC00155097","1955-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","393.7","0","246.8",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","14","","16.7",",0,01,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,15,","35.6",",0,28,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","64.3",",,,0","0",",,,0","26.30",",0","32.50",",,,0","20.09",",,,0","",""
"USC00155097","1955-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","610.6","0","216.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","9","","11.1",",0,31,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,10,","35.6",",0,03,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","81.8",",,,0","0",",,,0","25.33",",0","32.23",",,,0","18.43",",,,0","",""
"USC00155097","1955-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","749.4","0","138.8",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","5","","6.7",",0,13,","0",",,0,30,+","0",",,0,30,+","100.3",",,0,30,","36.1",",0,21,","1.4","0","","","","","1.4",",0","","","","","","","","","","","","","","","","","","","","","125.8",",,,0","0",",,,0","22.91",",0","31.59",",,,0","14.23",",,,0","",""
"USC00155097","1955-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","767.5","0","18.1",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","2","","-3.3",",0,25,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,07,","28.9",",0,06,","141.7","0","","","","","140.3",",0","","","","","","","","","","","","","","","","","","","","","75.7",",,,0","0",",,,0","14.39",",0","21.83",",,,0","6.95",",,,0","",""
"USC00155097","1955-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","770.3","0","2.8",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","5",",0","0",",0","","","4","","-12.8",",0,30,","0",",,0,30,+","0",",T,0,19,","13.7",",,0,02,","26.1",",0,13,","491.2","0","","","","","349.5",",0","","","","","","","","","","","","","","","","","","","","","57.7",",,,0","0",",T,,0","6.78",",0","14.34",",,,0","-0.79",",,,0","",""
"USC00155097","1955-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","770.3","0","0.0","2,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","24","1,0","1","1,0","0","1,0","0","1,0","","","1","","-16.1","1,0,16,","0",",,0,31,+","0",",T,0,30,+","20.3",",,0,03,","20.0","1,0,24,","943.7","0","","","","","452.5","1,0","","","","","","","","","","","","","","","","","","","","","47.7",",,,0","0",",T,,0","2.84","2,0","9.34","1,,,0","-3.67","1,,,0","",""
"USC00155097","1956-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","8",",0","4",",0","2",",0","2",",0","2",",0","0",",0","27",",0","1",",0","0",",0","0",",0","2","","1","","-13.9",",0,09,","25",",,0,25,+","25",",,0,25,+","70.6",",,0,29,","17.2",",0,06,","1466.7","0","","","","","523.0",",0","","","","","","","","","","","","","","","","","","","","","157.8",",,,0","50",",,,0","1.46",",0","7.08",",,,0","-4.16",",,,0","",""
