"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00116344","2020-03","40.1101","-87.9567","205.7","OGDEN, IL US","3.7",",7","0.0","7","0.0",",7","13",",7","8",",7","0",",7","0",",7","1",",7","0",",7","12",",7","0",",7","0",",7","0",",7","21","","","","-9.4",",7,01,","0",",T,7,23,+","53",",,7,15,","14.2",",,7,10,","20.6",",7,29,","5.3",",,,7","2697.2","7","  10.0",",,,7,3,2","   9.4",",,,7,5,2","377.5",",7","  12.8",",,,7,3,2","  12.8",",,,7,5,2","   0.0",",,,7,3,2","   0.6",",,,7,5,2","   1.1",",,,7,3,2","   1.1",",,,7,5,2","   4.5",",,,7,3,2","   4.9",",,,7,5,2","   6.9",",,,7,3,2","   6.9",",,,7,5,2","77.7",",,,7","71",",,,7","6.15",",7","11.24",",,,7","1.07",",,,7","270",",7","19.2",",7"
"USC00116344","2020-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.4",",7","3.0","7","3.0",",7","14",",7","8",",7","2",",7","0",",7","0",",7","0",",7","10",",7","0",",7","5",",7","0",",7","17","","1","","-4.4",",7,17,+","0",",,7,30,+","0",",T,7,16,+","34.3",",,7,26,","28.9",",7,09,","51.7",",,,7","2972.7","7","  11.1",",,,7,3,2","  12.8",",,,7,5,2","275.5",",7","  17.8",",,,7,3,2","  15.0",",,,7,5,2","   3.9",",,,7,3,2","   5.6",",,,7,5,2","   6.7",",,,7,3,2","   7.2",",,,7,5,2","   7.7",",,,7,3,2","   8.9",",,,7,5,2","  11.8",",,,7,3,2","  11.2",",,,7,5,2","114.3",",,,7","0",",T,,7","9.25",",7","16.00",",,,7","2.50",",,,7","315",",7","20.6",",7"
"USC00116344","2020-05","40.1101","-87.9567","205.7","OGDEN, IL US","2.9",",7","38.3","7","35.3",",7","17",",7","8",",7","2",",7","0",",7","0",",7","0",",7","2",",7","0",",7","15",",7","0",",7","20","","1","","-2.2",",7,10,","0",",,7,31,+","0",",,7,31,+","35.6",",,7,25,","31.1",",7,25,","65.0",",,,7","3103.9","7","  20.0",",,,7,3,2","  20.6","1,,,7,5,2","131.2",",7","  26.1",",,,7,3,2","  22.2",",,,7,5,2","   7.2",",,,7,3,2","  10.0","1,,,7,5,2","  10.0",",,,7,3,2","  10.6",",,,7,5,2","  13.0",",,,7,3,2","  14.5","1,,,7,5,2","  17.9",",,,7,3,2","  16.6",",,,7,5,2","135.6",",,,7","0",",,,7","15.24",",7","20.97",",,,7","9.51",",,,7","247",",7","20.1",",7"
"USC00116344","2020-06","40.1101","-87.9567","205.7","OGDEN, IL US","2.3",",7","173.3","7","135.0",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","11","","1","","10.6",",7,16,","0",",,7,30,+","0",",,7,30,+","77.5",",,7,04,","34.4",",7,03,","110.1",",,,7","3105.0","7","  23.3",",,,7,3,2","  23.9",",,,7,5,2","1.1",",7","  28.3",",,,7,3,2","  26.1",",,,7,5,2","  16.1",",,,7,3,2","  17.8",",,,7,5,2","  21.7",",,,7,3,2","  18.9",",,,7,5,2","  19.7",",,,7,3,2","  20.7",",,,7,5,2","  26.0",",,,7,3,2","  23.3",",,,7,5,2","152.5",",,,7","0",",,,7","22.80",",7","29.48",",,,7","16.11",",,,7","180",",7","19.7",",7"
"USC00116344","2020-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.3",",7","371.7","7","198.4",",7","11",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","10",",7","28","","1","","15.6",",7,15,","0",",,7,31,+","0",",,7,31,+","29.2",",,7,22,","34.4",",7,08,","90.1",",,,7","0.0","7","  24.4",",,,7,3,2","  25.0",",,,7,5,2","0.0",",7","  29.4",",,,7,3,2","  27.2",",,,7,5,2","  20.6",",,,7,3,2","  22.2",",,,7,5,2","  25.0",",,,7,3,2","  24.4",",,,7,5,2","  22.8",",,,7,3,2","  23.8",",,,7,5,2","  27.7",",,,7,3,2","  25.9",",,,7,5,2","122.9",",,,7","0",",,,7","24.73",",7","30.67",",,,7","18.79",",,,7","270",",7","22.8",",7"
"USC00116344","2020-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.2",",7","490.8","7","119.1",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","5",",7","20","","","","10.0",",7,06,","0",",,7,31,+","0",",,7,31,+","19.1",",,7,02,","33.3",",7,26,+","87.8",",,,7","3.0","7","  23.9",",,,7,3,2","  24.4",",,,7,5,2","3.0",",7","  31.7",",,,7,3,2","  26.7",",,,7,5,2","  18.3",",,,7,3,2","  20.0",",,,7,5,2","  22.8",",,,7,3,2","  22.8",",,,7,5,2","  21.1",",,,7,3,2","  22.2",",,,7,5,2","  27.0",",,,7,3,2","  24.5",",,,7,5,2","30.8",",,,7","0",",,,7","22.08",",7","28.51",",,,7","15.65",",,,7","337",",7","15.2",",7"
"USC00116344","2020-09","40.1101","-87.9567","205.7","OGDEN, IL US","1.9",",7","534.9","7","44.1",",7","6",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","17","","","","4.4",",7,20,","0",",,7,30,+","0",",,7,30,+","14.7",",,7,07,","31.1",",7,04,","60.3",",,,7","39.6","7","  22.2",",,,7,3,2","  23.3",",,,7,5,2","36.6",",7","  27.2",",,,7,3,2","  24.4",",,,7,5,2","  13.9",",,,7,3,2","  14.4",",,,7,5,2","  16.7",",,,7,3,2","  15.6",",,,7,5,2","  17.9",",,,7,3,2","  18.5",",,,7,5,2","  22.4",",,,7,3,2","  20.5",",,,7,5,2","50.1",",,,7","0",",,,7","18.59",",7","25.40",",,,7","11.77",",,,7","180",",7","13.0",",7"
"USC00116344","2020-10","40.1101","-87.9567","205.7","OGDEN, IL US","2.6",",7","541.5","7","6.6",",7","14",",7","7",",7","0",",7","0",",7","0",",7","0",",7","6",",7","0",",7","12",",7","0",",7","15","","","","-2.2",",7,17,","0",",,7,31,+","0",",,7,31,+","24.1",",,7,21,","28.9",",7,10,","42.2",",,,7","265.3","7","  15.6",",,,7,3,2","  15.0",",,,7,5,2","225.7",",7","  20.0",",,,7,3,2","  17.8",",,,7,5,2","   7.2",",,,7,3,2","   6.7",",,,7,5,2","   8.9",",,,7,3,2","   7.8",",,,7,5,2","  11.5",",,,7,3,2","  11.1",",,,7,5,2","  14.4",",,,7,3,2","  12.9",",,,7,5,2","61.7",",,,7","0",",,,7","11.27",",7","17.96",",,,7","4.57",",,,7","189",",7","18.8",",7"
"USC00116344","2020-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","543.5","7","2.0",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","16",",7","0",",7","8",",7","0",",7","10","","","","-6.7",",7,03,+","0",",,7,30,+","0",",,7,30,+","26.4",",,7,15,","25.6",",7,10,+","0.0",",,,7","588.5","7","  12.8",",,,7,3,2","  12.2",",,,7,5,2","323.2",",7","  15.6",",,,7,3,2","  13.9",",,,7,5,2","   4.4",",,,7,3,2","   1.7",",,,7,5,2","   6.1",",,,7,3,2","   4.4",",,,7,5,2","   7.3",",,,7,3,2","   6.1",",,,7,5,2","   9.6",",,,7,3,2","   7.7",",,,7,5,2","61.2",",,,7","0",",,,7","7.63",",7","14.30",",,,7","0.96",",,,7","270",",7","22.8",",7"
"USC00116344","2020-12","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","543.5","7","0.0",",7","9",",7","4",",7","0",",7","1",",7","0",",7","0",",7","28",",7","5",",7","0",",7","0",",7","23","","","","-14.4",",7,26,","25",",,7,16,","20",",,7,16,","19.1",",,7,12,","15.6",",7,12,+","0.0",",,,7","1147.1","7","   5.0",",,,7,3,2","   3.9",",,,7,5,2","558.6",",7","   8.3",",,,7,3,2","   5.6",",,,7,5,2","   0.0",",,,7,3,2","  -1.7",",,,7,5,2","   0.0",",,,7,3,2","  -1.7",",,,7,5,2","   1.7",",,,7,3,2","   0.5",",,,7,5,2","   3.3",",,,7,3,2","   1.7",",,,7,5,2","35.8",",,,7","48",",,,7","0.31",",7","5.37",",,,7","-4.75",",,,7","180",",7","22.4",",7"
"USC00116344","2021-01","40.1101","-87.9567","205.7","OGDEN, IL US","3.4",",7","0.0","H","0.0",",7","8",",7","5",",7","0",",7","4",",7","1",",7","0",",7","31",",7","8",",7","0",",7","0",",7","22","","","","-13.9",",7,24,+","76",",,7,03,","79",",,7,03,","21.8",",,7,02,","8.9",",7,22,","0.0",",,,7","1770.0","H","   1.7",",,,7,3,2","  -0.6",",,,7,5,2","622.9",",7","   2.8",",,,7,3,2","   0.0",",,,7,5,2","  -0.6",",,,7,3,2","  -3.3",",,,7,5,2","   0.0",",,,7,3,2","  -2.8",",,,7,5,2","   0.6",",,,7,3,2","  -1.6",",,,7,5,2","   1.3",",,,7,3,2","  -1.1",",,,7,5,2","54.6",",,,7","154",",,,7","-1.76",",7","1.61",",,,7","-5.13",",,,7","315",",7","17.9",",7"
"USC00116344","2021-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.3",",7","0.0","H","0.0",",7","12",",7","4",",7","0",",7","22",",7","6",",7","8",",7","26",",7","18",",7","0",",7","0",",7","21","","","","-23.9",",7,18,+","254",",,7,16,","178",",,7,16,","18.0",",,7,28,","13.3",",7,28,","0.0",",,,7","2470.5","H","   0.0",",,,7,3,2","  -2.8",",,,7,5,2","700.5",",7","   1.1",",,,7,3,2","  -2.8",",,,7,5,2","  -2.2",",,,7,3,2","  -6.1",",,,7,5,2","  -1.7",",,,7,3,2","  -5.6",",,,7,5,2","  -0.9",",,,7,3,2","  -4.2",",,,7,5,2","  -0.4",",,,7,3,2","  -3.8",",,,7,5,2","44.2",",,,7","397",",,,7","-6.68",",7","-1.96",",,,7","-11.40",",,,7","270",",7","19.2",",7"
"USC00116344","2021-03","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","0.0","H","0.0",",7","12",",7","8",",7","1",",7","0",",7","0",",7","0",",7","14",",7","0",",7","3",",7","0",",7","18","","","","-6.7",",7,03,+","0",",,7,31,+","0",",,7,31,+","31.2",",,7,19,","25.0",",7,28,","0.0",",,,7","2814.0","H","   8.9",",,,7,3,2","   5.0",",,,7,5,2","343.5",",7","  12.2",",,,7,3,2","   6.7",",,,7,5,2","   0.0",",,,7,3,2","  -3.9",",,,7,5,2","   2.2",",,,7,3,2","  -3.9",",,,7,5,2","   4.4",",,,7,3,2","   1.0",",,,7,5,2","   7.2",",,,7,3,2","   2.7",",,,7,5,2","112.8",",,,7","0",",,,7","7.25",",7","13.85",",,,7","0.66",",,,7","45",",7","21.0",",7"
"USC00116344","2021-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.1",",7","8.9","H","8.9",",7","7",",7","5",",7","1",",7","0",",7","1",",7","0",",7","7",",7","0",",7","9",",7","0",",7","8","","","","-7.2",",7,03,","0",",T,7,21,","30",",,7,21,","25.4",",,7,29,","30.6",",7,28,","70.0",",,,7","3040.9","H","  15.0",",,,7,3,2","  10.0",",,,7,5,2","226.9",",7","  16.7",",,,7,3,2","  11.1","1,,,7,5,2","   2.8",",,,7,3,2","   0.6",",,,7,5,2","   6.7",",,,7,3,2","   2.8","1,,,7,5,2","   8.8",",,,7,3,2","   5.5",",,,7,5,2","  12.8",",,,7,3,2","   7.5","1,,,7,5,2","60.7",",,,7","30",",,,7","11.07",",7","18.13",",,,7","4.00",",,,7","180",",7","20.1",",7"
"USC00116344","2021-05","40.1101","-87.9567","205.7","OGDEN, IL US","2.3",",7","55.0","H","46.1",",7","15",",7","13",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","17",",7","2",",7","17","","","","0.0",",7,09,","0",",,7,31,+","0",",,7,31,+","20.8",",,7,10,","32.2",",7,26,+","78.5",",,,7","3162.7","H","  19.4",",,,7,3,2","  15.0","1,,,7,5,2","121.8",",7","  26.7",",,,7,3,2","  17.2",",,,7,5,2","   8.3",",,,7,3,2","   5.0","1,,,7,5,2","  11.1",",,,7,3,2","   7.8",",,,7,5,2","  13.5",",,,7,3,2","   9.6","1,,,7,5,2","  18.3",",,,7,3,2","  12.1",",,,7,5,2","96.6",",,,7","0",",,,7","15.89",",7","22.52",",,,7","9.26",",,,7","225",",7","17.4",",7"
"USC00116344","2021-06","40.1101","-87.9567","205.7","OGDEN, IL US","1.8",",7","209.1","H","154.1",",7","15",",7","12",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","22","","","","9.4",",7,23,","0",",,7,30,+","0",",,7,30,+","88.4",",,7,19,","36.1",",7,13,","87.6",",,,7","3167.2","H","  23.9",",,,7,3,2","  18.3",",,,7,5,2","4.5",",7","  28.9",",,,7,3,2","  20.6",",,,7,5,2","  15.6",",,,7,3,2","  11.1",",,,7,5,2","  19.4",",,,7,3,2","  12.8",",,,7,5,2","  20.2",",,,7,3,2","  15.2",",,,7,5,2","  25.4",",,,7,3,2","  17.5",",,,7,5,2","277.3",",,,7","0",",,,7","23.32",",7","29.66",",,,7","16.98",",,,7","22",",7","22.4",",7"
"USC00116344","2021-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.7",",7","370.6","H","161.5",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","28","","","","12.8",",7,04,+","0",",,7,31,+","0",",,7,31,+","21.6",",,7,16,","32.2",",7,27,+","67.6",",,,7","0.0","H","  23.9",",,,7,3,2","  18.9",",,,7,5,2","0.0",",7","  30.0",",,,7,3,2","  20.6",",,,7,5,2","  19.4",",,,7,3,2","  15.0",",,,7,5,2","  24.4",",,,7,3,2","  17.2",",,,7,5,2","  22.4",",,,7,3,2","  17.1",",,,7,5,2","  27.4",",,,7,3,2","  19.0",",,,7,5,2","64.8",",,,7","0",",,,7","23.54",",7","29.09",",,,7","17.99",",,,7","270",",7","13.9",",7"
"USC00116344","2021-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.5",",7","545.5","H","174.9",",7","9",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","27","","1","","12.8",",7,03,+","0",",,7,31,+","0",",,7,31,+","28.2",",,7,13,","34.4",",7,26,","76.5",",,,7","0.0","H","  24.4",",,,7,3,2","  17.8",",,,7,5,2","0.0",",7","  30.6",",,,7,3,2","  19.4",",,,7,5,2","  19.4",",,,7,3,2","  14.4",",,,7,5,2","  23.9",",,,7,3,2","  16.7",",,,7,5,2","  22.2",",,,7,3,2","  16.0",",,,7,5,2","  27.8",",,,7,3,2","  18.0",",,,7,5,2","52.2",",,,7","0",",,,7","23.97",",7","30.05",",,,7","17.90",",,,7","157",",7","18.3",",7"
"USC00116344","2021-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.5",",7","638.9","H","93.4",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","5",",7","14","","1","","6.7",",7,25,","0",",,7,30,+","0",",,7,30,+","27.9",",,7,08,","33.9",",7,28,","74.2",",,,7","16.1","H","  22.8",",,,7,3,2","  16.7",",,,7,5,2","16.1",",7","  28.3",",,,7,3,2","  18.3",",,,7,5,2","  14.4",",,,7,3,2","   8.9",",,,7,5,2","  18.9",",,,7,3,2","  10.6",",,,7,5,2","  18.9",",,,7,3,2","  12.7",",,,7,5,2","  24.0",",,,7,3,2","  14.7",",,,7,5,2","71.7",",,,7","0",",,,7","20.91",",7","28.04",",,,7","13.78",",,,7","315",",7","18.8",",7"
"USC00116344","2021-10","40.1101","-87.9567","205.7","OGDEN, IL US","2.2",",7","677.9","H","39.0",",7","18",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","26","","1","","2.2",",7,28,","0",",,7,31,+","0",",,7,31,+","55.4",",,7,25,","31.7",",7,01,","28.2","2,,,7","132.2","H","  19.4",",,,7,3,2","  12.2",",,,7,5,2","116.1",",7","  24.4",",,,7,3,2","  13.9",",,,7,5,2","  10.0",",,,7,3,2","   3.3",",,,7,5,2","  12.2",",,,7,3,2","   4.4",",,,7,5,2","  15.2",",,,7,3,2","   8.4",",,,7,5,2","  18.4",",,,7,3,2","   9.6",",,,7,5,2","162.0",",,,7","0",",,,7","15.85",",7","20.93",",,,7","10.76",",,,7","360",",7","17.0",",7"
"USC00116344","2021-11","40.1101","-87.9567","205.7","OGDEN, IL US","","","677.9","H","0.0",",H","9",",H","5",",H","0",",H","0",",H","0",",H","0",",H","20",",H","1",",H","0",",H","0",",H","","","","","-7.8",",H,27,+","0",",,H,30,+","5",",,H,15,","10.2",",,H,12,","20.6",",H,09,","","","567.1","H","","","","","434.9",",H","","","","","","","","","","","","","","","","","","","","","33.7",",,,H","8",",,,H","3.84",",H","9.60",",,,H","-1.93",",,,H","","","",""
