"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014944","1958-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","16",",0","3",",0","0",",0","28",",0","9",",0","0",",0","0",",0","2","","","","","","-13.9",",0,11,","127",",,0,09,","81",",,0,07,","9.4",",,0,08,","15.0",",0,31,","","","3586.8","0","580.7",",0","","","","","24.2",",,,0","","","209",",,,0","-0.40",",0","4.01",",,,0","-4.81",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.5","0","0.5",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","9","","","","3","","-7.2",",0,29,","0",",T,0,06,","0",",T,0,28,+","16.5",",,0,23,","29.4",",0,16,","","","3898.5","0","311.7",",0","","","","","64.8",",,,0","","","0",",T,,0","7.96",",0","14.85",",,,0","1.07",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","30.9","0","30.4",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","1","","","","6","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,07,","32.2",",0,11,","","","3983.9","0","85.4",",0","","","","","20.5",",,,0","","","0",",,,0","16.56",",0","24.67",",,,0","8.45",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","76.5","0","45.6",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","4","","","","5","","3.3",",0,25,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,22,","37.8",",0,30,","","","4039.9","0","56.0",",0","","","","","37.6",",,,0","","","0",",,,0","17.99",",0","24.88",",,,0","11.09",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","171.8","0","95.3",",0","9",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","7","","","","6","","8.9",",0,16,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,03,","33.3",",0,01,","","","4.4","0","4.4",",0","","","","","89.5",",,,0","","","0",",,,0","21.26",",0","27.30",",,,0","15.23",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","347.5","0","175.7",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","3","","","","7","","6.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","6.9",",,0,30,","36.7",",0,08,+","","","14.4","0","10.0",",0","","","","","15.6",",,,0","","","0",",,,0","23.68",",0","31.62",",,,0","15.74",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","388.9","0","41.4",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","2",",0","4","","","","2","","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,13,","34.4",",0,08,+","","","74.8","0","60.4",",0","","","","","53.7",",,,0","","","0",",,,0","17.70",",0","25.37",",,,0","10.03",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","400.8","0","11.9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","12",",0","1",",0","4","","","","1","","-5.6",",0,30,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,23,","33.3",",0,15,","","","297.2","0","222.4",",0","","","","","2.1",",,,0","","","0",",,,0","11.54",",0","19.37",",,,0","3.71",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","400.8","0","0.0",",0","6",",0","2",",0","0",",0","3",",0","1",",0","0",",0","25",",0","4",",0","0",",0","0",",0","3","","","","1","","-17.2",",0,30,+","76",",,0,19,+","66",",,0,17,","20.3",",,0,17,","20.0",",0,13,+","","","801.4","0","504.2",",0","","","","","29.3",",,,0","","","71",",,,0","1.53",",0","8.29",",,,0","-5.24",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1958-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","400.8","0","0.0",",0","5",",0","1",",0","0",",0","10",",0","1",",0","10",",0","31",",0","16",",0","0",",0","0",",0","5","","","","","","-28.3",",0,09,","76",",,0,11,+","81",",,0,07,","2.5",",,0,07,","12.8",",0,02,","","","1617.3","0","815.9",",0","","","","","6.4",",,,0","","","114",",,,0","-7.99",",0","-1.87",",,,0","-14.10",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","16",",0","1",",0","15",",0","31",",0","25",",0","0",",0","0",",0","9","","","","","","-26.7",",0,04,","51",",,0,27,+","25",",,0,20,","1.5",",,0,20,+","9.4",",0,13,","","","2534.5","0","917.2",",0","","","","","4.0",",,,0","","","61",",,,0","-11.25",",0","-5.42",",,,0","-17.09",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","23",",0","4",",0","12",",0","28",",0","19",",0","0",",0","0",",0","11","","","","","","-31.1",",0,19,","279",",,0,11,","188",",,0,10,","9.7",",,0,10,","3.9",",0,26,+","","","3332.4","0","797.9",",0","","","","","23.5",",,,0","","","392",",,,0","-10.16",",0","-3.49",",,,0","-16.84",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","6",",0","2",",0","0",",0","27",",0","4",",0","0",",0","0",",0","4","","","","","","-10.0",",0,21,","51",",,0,06,+","53",",,0,04,","5.1",",,0,04,","19.4",",0,23,","","","3847.4","0","515.0",",0","","","","","13.5",",,,0","","","92",",,,0","1.72",",0","7.09",",,,0","-3.65",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.3","0","0.3",",0","6",",0","1",",0","0",",0","1",",0","0",",0","0",",0","13",",0","0",",0","8",",0","0",",0","6","","","","","","-8.9",",0,09,","25",",,0,11,","13",",,0,11,+","2.5",",,0,10,","29.4",",0,30,","","","4150.8","0","303.4",",0","","","","","9.1",",,,0","","","26",",,,0","8.23",",0","15.57",",,,0","0.89",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","26.5","0","26.2",",0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","1",",0","9","","","","11","","-2.8",",0,15,","0",",,0,31,+","0",",,0,31,+","57.7",",,0,28,","34.4",",0,01,","","","4286.1","0","135.3",",0","","","","","185.1",",,,0","","","0",",,,0","14.81",",0","20.65",",,,0","8.98",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","166.6","0","140.1",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","2","","","","6","","7.2",",0,01,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,29,","37.2",",0,16,","","","4302.2","0","16.1",",0","","","","","51.3",",,,0","","","0",",,,0","22.47",",0","28.97",",,,0","15.96",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","328.6","0","162.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","1","","","","3","","10.6",",0,11,+","0",",,0,31,+","0",",,0,31,+","3.6",",,0,18,","37.2",",0,26,","","","1.9","0","1.9",",0","","","","","9.9",",,,0","","","0",",,,0","23.50",",0","30.69",",,,0","16.30",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","518.0","0","189.4",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","10","","","","11","","12.2",",0,01,","0",",,0,31,+","0",",,0,31,+","100.1",",,0,02,","36.7",",0,21,","","","1.9","0","0.0",",0","","","","","189.8",",,,0","","","0",",,,0","24.44",",0","31.05",",,,0","17.83",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","563.6","0","45.6",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","3",",0","5","","","","5","","1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,21,","35.0",",0,07,","","","111.6","0","109.7",",0","","","","","117.4",",,,0","","","0",",,,0","16.20",",0","22.45",",,,0","9.95",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","563.6","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","4",",0","0",",0","8","","","","3","","-4.4",",0,17,","0",",T,0,09,+","15",",,0,08,","22.4",",,0,21,","23.3",",0,15,","","","461.3","0","349.7",",0","","","","","83.7",",,,0","","","15",",,,0","7.05",",0","13.03",",,,0","1.07",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","563.6","0","0.0",",0","7",",0","4",",0","0",",0","18",",0","4",",0","5",",0","29",",0","13",",0","0",",0","0",",0","5","","","","","","-27.2",",0,14,","203",",,0,13,","191",",,0,12,","20.8",",,0,04,","13.9",",0,01,","","","1128.0","0","666.7",",0","","","","","48.0",",,,0","","","432",",,,0","-3.89",",0","1.13",",,,0","-8.91",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1959-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","563.6","0","0.0",",0","6",",0","2",",0","0",",0","7",",0","1",",0","0",",0","30",",0","12",",0","0",",0","0",",0","15","","","","","","-15.0",",0,31,+","76",",,0,31,+","64",",,0,28,","12.7",",,0,27,","11.1",",0,26,","","","1743.6","0","615.6",",0","","","","","22.4",",,,0","","","94",",,,0","-1.53",",0","2.52",",,,0","-5.57",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","3",",0","1",",0","1",",0","31",",0","1",",0","12",",0","31",",0","25",",0","0",",0","0",",0","13","","","","","","-31.7",",0,05,","381",",,0,02,","287",",,0,01,","40.4",",,0,01,","2.8",",0,30,","","","2621.1","0","877.5",",0","","","","","42.0",",,,0","","","313",",,,0","-9.97",",0","-4.89",",,,0","-15.05",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","29",",0","2",",0","13",",0","29",",0","26",",0","0",",0","0",",0","11","","","","","","-24.4",",0,19,","102",",,0,29,+","38",",,0,20,","2.5",",,0,20,+","3.3",",0,08,","","","3440.8","0","819.7",",0","","","","","5.6",",,,0","","","76",",,,0","-9.93",",0","-5.14",",,,0","-14.72",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","12",",0","6",",0","0",",0","28",",0","5",",0","10",",0","30",",0","21",",0","0",",0","0",",0","20","","","","","","-28.3",",0,05,","432",",,0,15,+","160",",,0,08,","15.5",",,0,08,","11.1",",0,29,+","","","4256.5","0","815.7",",0","","","","","48.3",",,,0","","","518",",,,0","-7.98",",0","-2.51",",,,0","-13.45",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","4.7","0","4.7",",0","8",",0","3",",0","2",",0","3",",0","1",",0","0",",0","14",",0","0",",0","5",",0","1",",0","8","","","","1","","-6.7",",0,09,","127",",,0,02,","112",",,0,01,","38.6",",,0,12,","33.9",",0,22,","","","4580.8","0","324.3",",0","","","","","92.5",",,,0","","","117",",,,0","7.68",",0","13.59",",,,0","1.77",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","15.2","0","10.5",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","9","","","","5","","-0.6",",0,08,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,05,","29.4",",0,31,+","","","4712.7","0","131.9",",0","","","","","129.1",",,,0","","","0",",,,0","14.42",",0","21.56",",,,0","7.27",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","47.6","0","32.4",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","9","","","","8","","7.8",",0,05,","0",",,0,30,+","0",",,0,30,+","34.0",",,0,16,","30.6",",0,26,","","","4735.3","0","22.6",",0","","","","","100.9",",,,0","","","0",",,,0","18.66",",0","24.65",",,,0","12.67",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","202.6","0","155.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","4","","","","7","","9.4",",0,01,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,11,","36.1",",0,22,","","","2.5","0","2.5",",0","","","","","18.2",",,,0","","","0",",,,0","23.25",",0","30.05",",,,0","16.45",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","337.8","0","135.2",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","9","","","","9","","10.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","38.6",",,0,28,","37.2",",0,02,","","","4.1","0","1.6",",0","","","","","131.4",",,,0","","","0",",,,0","22.64",",0","28.97",",,,0","16.31",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","399.7","0","61.9",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","6",",0","7","","","","5","","1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,07,","34.4",",0,04,","","","102.9","0","98.8",",0","","","","","56.1",",,,0","","","0",",,,0","17.10",",0","23.33",",,,0","10.87",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","400.8","0","1.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","0",",0","3","","","","1","","-7.2",",0,19,","0",",,0,31,+","0",",T,0,20,","16.8",",,0,29,","28.3",",0,11,","","","350.9","0","248.0",",0","","","","","17.1",",,,0","","","0",",T,,0","10.37",",0","17.53",",,,0","3.21",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","400.8","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","0",",0","0",",0","4","","","","1","","-16.1",",0,30,","0",",T,0,30,+","3",",,0,28,","23.4",",,0,27,","20.0",",0,21,","","","835.9","0","485.0",",0","","","","","38.4",",,,0","","","3",",,,0","2.17",",0","8.58",",,,0","-4.24",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1960-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","400.8","0","0.0",",0","6",",0","2",",0","0",",0","12",",0","1",",0","4",",0","29",",0","18",",0","0",",0","0",",0","7","","","","2","","-25.0",",0,21,","127",",,0,24,+","137",",,0,19,","10.2",",,0,19,","11.1",",0,14,","","","1594.6","0","758.7",",0","","","","","19.7",",,,0","","","163",",,,0","-6.14",",0","-0.81",",,,0","-11.47",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","1",",0","1",",0","0",",0","31",",0","1",",0","13",",0","31",",0","19",",0","0",",0","0",",0","9","","","","","","-30.6",",0,24,","152",",,0,04,+","86",",,0,01,","6.4",",,0,01,","7.2",",0,12,","","","2469.1","0","874.5",",0","","","","","6.4",",,,0","","","86",",,,0","-9.88",",0","-3.49",",,,0","-16.26",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","21",",0","3",",0","3",",0","28",",0","11",",0","0",",0","0",",0","17","","","","","","-25.0",",0,03,","203",",,0,03,","132",",,0,01,","13.2",",,0,01,","10.6",",0,28,","","","3114.0","0","644.9",",0","","","","","23.4",",,,0","","","295",",,,0","-4.70",",0","1.21",",,,0","-10.61",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","11",",0","4",",0","0",",0","27",",0","4",",0","0",",0","0",",0","7","","","","","","-7.8",",0,29,","178",",,0,08,+","114",",,0,05,","11.9",",,0,05,","19.4",",0,25,","","","3620.4","0","506.4",",0","","","","","28.9",",,,0","","","304",",,,0","2.00",",0","6.61",",,,0","-2.62",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","3",",0","0",",0","5","","","","2","","-8.3",",0,01,","0",",T,0,17,+","0",",T,0,27,+","9.7",",,0,23,","27.2",",0,19,","","","4007.0","0","386.6",",0","","","","","26.5",",,,0","","","0",",T,,0","5.45",",0","11.80",",,,0","-0.91",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","10.5","0","10.5",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","9","","","","5","","-3.9",",0,02,+","0",",,0,31,+","0",",,0,31,+","33.0",",,0,24,","30.0",",0,31,","","","4189.6","0","182.6",",0","","","","","118.6",",,,0","","","0",",,,0","12.78",",0","18.80",",,,0","6.77",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","99.0","0","88.5",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","4","","","","7","","6.1",",0,15,","0",",,0,30,+","0",",,0,30,+","25.7",",,0,06,","36.7",",0,30,","","","4215.2","0","25.6",",0","","","","","98.3",",,,0","","","0",",,,0","20.43",",0","27.16",",,,0","13.70",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","222.0","0","123.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","3","","","","11","","11.1",",0,09,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,01,","35.0",",0,04,","","","0.0","0","0.0",",0","","","","","55.0",",,,0","","","0",",,,0","22.30",",0","29.28",",,,0","15.32",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","380.1","0","158.1",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","7","","","","8","","10.6",",0,22,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,18,","36.7",",0,04,","","","3.1","0","3.1",",0","","","","","45.5",",,,0","","","0",",,,0","23.34",",0","30.34",",,,0","16.33",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","416.5","0","36.4",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","16",",0","2",",0","6","","","","2","","-2.2",",0,30,+","0",",,0,30,+","0",",T,0,30,","40.1",",,0,20,","33.3",",0,09,","","","135.7","0","132.6",",0","","","","","60.0",",,,0","","","0",",T,,0","15.13",",0","21.36",",,,0","8.89",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1961-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","418.5","0","2.0",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","6","","","","2","","-5.6",",0,26,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,28,","28.9",",0,06,","","","374.2","0","238.5",",0","","","","","67.6",",,,0","","","0",",,,0","10.70",",0","18.04",",,,0","3.36",",,,0","","","","","","","","","","","","","","","","","","","",""
